Time UTC, Oxygen Concentration Corrected (ml/l), Oxygen Concentration Corrected QC Flag, Oxygen Concentration Corrected Count, Corrected Heading (mobile position/attitude sensor) (deg), Corrected Heading (mobile position/attitude sensor) QC Flag, Corrected Heading (mobile position/attitude sensor) Count, True Heading (mobile position/attitude sensor) (deg), True Heading (mobile position/attitude sensor) QC Flag, True Heading (mobile position/attitude sensor) Count
2012-10-29T14,3.514,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T15,3.52625,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T16,3.5305,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T17,3.5315,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T18,3.52475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T19,3.522,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T20,3.52125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T21,3.525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T22,3.531,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-29T23,3.538,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T00,3.54275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T01,3.53275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T02,3.54475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T03,3.53875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T04,3.5385,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T05,3.55075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T06,3.61425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T07,3.648,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T08,3.65525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T09,3.664,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T10,3.66025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T11,3.67075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T12,3.61975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T13,3.59925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T14,3.58875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T15,3.595,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T16,3.58975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T17,3.57525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T18,3.58325,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T19,3.58075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T20,3.5755,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T21,3.58775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T22,3.587,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-30T23,3.595,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T00,3.59875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T01,3.6035,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T02,3.59725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T03,3.6,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T04,3.6115,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T05,3.61125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T06,3.66125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T07,3.67225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T08,3.686,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T09,3.6785,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T10,3.677,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T11,3.676,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T12,3.6735,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T13,3.65275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T14,3.6305,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T15,3.63325,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T16,3.62375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T17,3.6255,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T18,3.62025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T19,3.62725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T20,3.62025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T21,3.625,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T22,3.629,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-10-31T23,3.6285,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T00,3.64325,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T01,3.6515,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T02,3.639,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T03,3.6445,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T04,3.65475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T05,3.677,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T06,3.67825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T07,3.7215,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T08,3.7115,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T09,3.731,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T10,3.73075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T11,3.72025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T12,3.72875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T13,3.7115,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T14,3.69275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T15,3.67775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T16,3.67775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T17,3.668,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T18,3.68625,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T19,3.67475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T20,3.66825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T21,3.6705,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T22,3.67525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-01T23,3.6775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T00,3.676,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T01,3.685,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T02,3.689,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T03,3.687,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T04,3.693,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T05,3.6905,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T06,3.7145,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T07,3.719,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T08,3.74175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T09,3.756,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T10,3.7355,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T11,3.7425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T12,3.75575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T13,3.755,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T14,3.7245,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T15,3.70325,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T16,3.70375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T17,3.694,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T18,3.68975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T19,3.692,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T20,3.69375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T21,3.692,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T22,3.686,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-02T23,3.694,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T00,3.69375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T01,3.69375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T02,3.69975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T03,3.7075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T04,3.70475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T05,3.70125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T06,3.71175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T07,3.7215,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T08,3.72425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T09,3.73025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T10,3.714,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T11,3.72825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T12,3.74175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T13,3.75025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T14,3.73575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T15,3.72375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T16,3.71125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T17,3.7,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T18,3.70075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T19,3.69675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T20,3.6865,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T21,3.68275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T22,3.6885,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-03T23,3.68475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T00,3.68275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T01,3.68275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T02,3.6855,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T03,3.697,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T04,3.70425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T05,3.696,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T06,3.69575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T07,3.713,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T08,3.71725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T09,3.729,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T10,3.73675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T11,3.71825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T12,3.7315,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T13,3.733,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T14,3.7545,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T15,3.75225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T16,3.73025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T17,3.6995,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T18,3.68675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T19,3.68675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T20,3.688,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T21,3.68425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T22,3.68975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-04T23,3.684,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T00,3.68275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T01,3.68375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T02,3.68525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T03,3.681,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T04,3.68125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T05,3.68575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T06,3.687,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T07,3.68725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T08,3.69725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T09,3.70275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T10,3.697,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T11,3.702,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T12,3.69875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T13,3.7055,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T14,3.71925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T15,3.74375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T16,3.7405,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T17,3.73575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T18,3.70875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T19,3.69225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T20,3.6945,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T21,3.69425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T22,3.696,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-05T23,3.6995,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T00,3.694,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T01,3.6925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T02,3.6855,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T03,3.68525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T04,3.692,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T05,3.69775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T06,3.702,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T07,3.70525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T08,3.70025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T09,3.70175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T10,3.69275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T11,3.69575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T12,3.6965,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T13,3.70225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T14,3.71125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T15,3.723,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T16,3.74475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T17,3.752,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T18,3.71675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T19,3.69975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T20,3.69425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T21,3.701,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T22,3.703,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-06T23,3.70225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T00,3.6905,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T01,3.6905,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T02,3.702,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T03,3.71225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T04,3.7075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T05,3.71575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T06,3.715,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T07,3.72225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T08,3.72775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T09,3.73,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T10,3.72975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T11,3.72525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T12,3.71,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T13,3.71575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T14,3.7165,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T15,3.71875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T16,3.72725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T17,3.747,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T18,3.773,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T19,3.76525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T20,3.74675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T21,3.7465,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T22,3.742,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-07T23,3.7415,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T00,3.73875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T01,3.73475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T02,3.738,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T03,3.746,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T04,3.74525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T05,3.745,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T06,3.75225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T07,3.7565,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T08,3.75875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T09,3.76875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T10,3.76925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T11,3.757,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T12,3.75925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T13,3.76025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T14,3.76025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T15,3.76525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T16,3.76275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T17,3.76125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T18,3.79,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T19,3.792,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T20,3.767,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T21,3.77075,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T22,3.774,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-08T23,3.7705,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T00,3.77175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T01,3.7705,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T02,3.772,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T03,3.7825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T04,3.792,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T05,3.79475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T06,3.7865,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T07,3.79025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T08,3.80425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T09,3.80275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T10,3.81125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T11,3.809,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T12,3.8045,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T13,3.798,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T14,3.7965,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T15,3.81,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T16,3.8105,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T17,3.80775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T18,3.81325,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T19,3.832,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T20,3.8185,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T21,3.80775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T22,3.8065,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-09T23,3.80225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T00,3.80675,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T01,3.81625,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T02,3.8195,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T03,3.8245,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T04,3.82,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T05,3.81825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T06,3.839,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T07,3.837,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T08,3.845,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T09,3.855,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T10,3.85975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T11,3.8575,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T12,3.85925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T13,3.85425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T14,3.85175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T15,3.85175,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T16,3.85375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T17,3.85875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T18,3.86,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T19,3.877,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T20,3.87475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T21,3.85475,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T22,3.848,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-10T23,3.841,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T00,3.85025,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T01,3.861,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T02,3.873,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T03,3.87375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T04,3.8505,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T05,3.8725,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T06,3.8595,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T07,3.8735,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T08,3.87825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T09,3.90275,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T10,3.8965,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T11,3.88925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T12,3.891,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T13,3.8855,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T14,3.88375,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T15,3.882,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T16,3.8875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T17,3.88875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T18,3.897,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T19,3.89525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T20,3.9045,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T21,3.8955,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T22,3.895,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-11T23,3.8925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T00,3.889,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T01,3.89525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T02,3.90425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T03,3.88775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T04,3.887,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T05,3.89125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T06,3.8975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T07,3.8875,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T08,3.89975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T09,3.929,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T10,3.91525,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T11,3.9285,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T12,3.93825,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T13,3.94625,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T14,3.9495,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T15,3.95975,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T16,3.95425,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T17,3.95925,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T18,3.96225,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T19,3.934,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T20,3.948,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T21,3.95775,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T22,3.939,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-12T23,3.94125,7.0,4.0,,9.0,0.0,,9.0,0.0
2012-11-13T00,3.92825,7.0,4.0,,9.0,0.0,,9.0,0.0
